method,latency_us
cpu_relax,0.037496
cpu_relax,0.057789
cpu_relax,0.033345
cpu_relax,0.040002
cpu_relax,0.048832
cpu_relax,0.038171
cpu_relax,0.047111
cpu_relax,0.046929
cpu_relax,0.043503
cpu_relax,0.051659
cpu_relax,0.043173
cpu_relax,0.046852
cpu_relax,0.054172
cpu_relax,0.051325
cpu_relax,0.051288
cpu_relax,0.035807
cpu_relax,0.049198
cpu_relax,0.037972
cpu_relax,0.034749
cpu_relax,0.044426
cpu_relax,0.037766
cpu_relax,0.051325
cpu_relax,0.051516
cpu_relax,0.029779
cpu_relax,0.038374
cpu_relax,0.033322
cpu_relax,0.041299
cpu_relax,0.048641
cpu_relax,0.043062
cpu_relax,0.040282
cpu_relax,0.055401
cpu_relax,0.026561
cpu_relax,0.054895
cpu_relax,0.040646
cpu_relax,0.044375
cpu_relax,0.040781
cpu_relax,0.057343
cpu_relax,0.035152
cpu_relax,0.045094
cpu_relax,0.049220
cpu_relax,0.032112
cpu_relax,0.037641
cpu_relax,0.043815
cpu_relax,0.037907
cpu_relax,0.038475
cpu_relax,0.042201
cpu_relax,0.050197
cpu_relax,0.042258
cpu_relax,0.053627
cpu_relax,0.037018
cpu_relax,0.034985
cpu_relax,0.060411
cpu_relax,0.039736
cpu_relax,0.034513
cpu_relax,0.031064
cpu_relax,0.053601
cpu_relax,0.042270
cpu_relax,0.042970
cpu_relax,0.043726
cpu_relax,0.053104
cpu_relax,0.043564
cpu_relax,0.063752
cpu_relax,0.046070
cpu_relax,0.053494
cpu_relax,0.051442
cpu_relax,0.044708
cpu_relax,0.040304
cpu_relax,0.047656
cpu_relax,0.049081
cpu_relax,0.040419
cpu_relax,0.046331
cpu_relax,0.054890
cpu_relax,0.061560
cpu_relax,0.051835
cpu_relax,0.059902
cpu_relax,0.039965
cpu_relax,0.050615
cpu_relax,0.055708
cpu_relax,0.037829
cpu_relax,0.041115
cpu_relax,0.058903
cpu_relax,0.037199
cpu_relax,0.034271
cpu_relax,0.057224
cpu_relax,0.054574
cpu_relax,0.048457
cpu_relax,0.044634
cpu_relax,0.041492
cpu_relax,0.047256
cpu_relax,0.057638
cpu_relax,0.046909
cpu_relax,0.062336
cpu_relax,0.037816
cpu_relax,0.044843
cpu_relax,0.042016
cpu_relax,0.036319
cpu_relax,0.043775
cpu_relax,0.048339
cpu_relax,0.049194
cpu_relax,0.062364
cpu_relax,0.048716
cpu_relax,0.054201
cpu_relax,0.045529
cpu_relax,0.058424
cpu_relax,0.064188
cpu_relax,0.049249
cpu_relax,0.037059
cpu_relax,0.040610
cpu_relax,0.047255
cpu_relax,0.048652
cpu_relax,0.050587
cpu_relax,0.048682
cpu_relax,0.045056
cpu_relax,0.039910
cpu_relax,0.048209
cpu_relax,0.059840
cpu_relax,0.053159
cpu_relax,0.049278
cpu_relax,0.053237
cpu_relax,0.042031
cpu_relax,0.040934
cpu_relax,0.039018
cpu_relax,0.043998
cpu_relax,0.041624
cpu_relax,0.054666
cpu_relax,0.041197
cpu_relax,0.038578
cpu_relax,0.060541
cpu_relax,0.041389
cpu_relax,0.046228
cpu_relax,0.048611
cpu_relax,0.035906
cpu_relax,0.054884
cpu_relax,0.050097
cpu_relax,0.057467
cpu_relax,0.039566
cpu_relax,0.045793
cpu_relax,0.045315
cpu_relax,0.047111
cpu_relax,0.033363
cpu_relax,0.045887
cpu_relax,0.033588
cpu_relax,0.047867
cpu_relax,0.027971
cpu_relax,0.030187
cpu_relax,0.051548
cpu_relax,0.040625
cpu_relax,0.037097
cpu_relax,0.055167
cpu_relax,0.047621
cpu_relax,0.051977
cpu_relax,0.043670
cpu_relax,0.066437
cpu_relax,0.040164
cpu_relax,0.058956
cpu_relax,0.044509
cpu_relax,0.031764
cpu_relax,0.048863
cpu_relax,0.047518
cpu_relax,0.036589
cpu_relax,0.037622
cpu_relax,0.044802
cpu_relax,0.047798
cpu_relax,0.025235
cpu_relax,0.053425
cpu_relax,0.041044
cpu_relax,0.034346
cpu_relax,0.052529
cpu_relax,0.044811
cpu_relax,0.054729
cpu_relax,0.048504
cpu_relax,0.044988
cpu_relax,0.043778
cpu_relax,0.048862
cpu_relax,0.041692
cpu_relax,0.038179
cpu_relax,0.049879
cpu_relax,0.043844
cpu_relax,0.045269
cpu_relax,0.053715
cpu_relax,0.044089
cpu_relax,0.045120
cpu_relax,0.040203
cpu_relax,0.048446
cpu_relax,0.047799
cpu_relax,0.052206
cpu_relax,0.040367
cpu_relax,0.041337
cpu_relax,0.051337
cpu_relax,0.047018
cpu_relax,0.037750
cpu_relax,0.055452
cpu_relax,0.031412
cpu_relax,0.051274
cpu_relax,0.034878
cpu_relax,0.060086
cpu_relax,0.032643
cpu_relax,0.054218
cpu_relax,0.044347
cpu_relax,0.042067
cpu_relax,0.046483
cpu_relax,0.050055
cpu_relax,0.037765
cpu_relax,0.038474
cpu_relax,0.050197
cpu_relax,0.031341
cpu_relax,0.040326
cpu_relax,0.069325
cpu_relax,0.037256
cpu_relax,0.054182
cpu_relax,0.040312
cpu_relax,0.049072
cpu_relax,0.050235
cpu_relax,0.054032
cpu_relax,0.043398
cpu_relax,0.060911
cpu_relax,0.040285
cpu_relax,0.046874
cpu_relax,0.046962
cpu_relax,0.036024
cpu_relax,0.042713
cpu_relax,0.046292
cpu_relax,0.041543
cpu_relax,0.064527
cpu_relax,0.038291
cpu_relax,0.054435
cpu_relax,0.051852
cpu_relax,0.044889
cpu_relax,0.038078
cpu_relax,0.038854
cpu_relax,0.040856
cpu_relax,0.030714
cpu_relax,0.036972
cpu_relax,0.033140
cpu_relax,0.055767
cpu_relax,0.049948
cpu_relax,0.051288
cpu_relax,0.049711
cpu_relax,0.046336
cpu_relax,0.056685
cpu_relax,0.040114
cpu_relax,0.045853
cpu_relax,0.050976
cpu_relax,0.034430
cpu_relax,0.069773
cpu_relax,0.045229
cpu_relax,0.046136
cpu_relax,0.055055
cpu_relax,0.052320
cpu_relax,0.045305
cpu_relax,0.046041
cpu_relax,0.032967
cpu_relax,0.040548
cpu_relax,0.049138
cpu_relax,0.048551
cpu_relax,0.054769
cpu_relax,0.044036
cpu_relax,0.033902
cpu_relax,0.053454
cpu_relax,0.056489
cpu_relax,0.052186
cpu_relax,0.043691
cpu_relax,0.053355
cpu_relax,0.072431
cpu_relax,0.045921
cpu_relax,0.034506
cpu_relax,0.040310
cpu_relax,0.050004
cpu_relax,0.032162
cpu_relax,0.046355
cpu_relax,0.048043
cpu_relax,0.057281
cpu_relax,0.055482
cpu_relax,0.051917
cpu_relax,0.027699
cpu_relax,0.052368
cpu_relax,0.050644
cpu_relax,0.047048
cpu_relax,0.031158
cpu_relax,0.038786
cpu_relax,0.035665
cpu_relax,0.028880
cpu_relax,0.044977
cpu_relax,0.038617
cpu_relax,0.066002
cpu_relax,0.043650
cpu_relax,0.055350
cpu_relax,0.032447
cpu_relax,0.040759
cpu_relax,0.045775
cpu_relax,0.037735
cpu_relax,0.041622
cpu_relax,0.043256
cpu_relax,0.043129
cpu_relax,0.059841
cpu_relax,0.048026
cpu_relax,0.048836
cpu_relax,0.049317
cpu_relax,0.049901
cpu_relax,0.044337
cpu_relax,0.042434
cpu_relax,0.046335
cpu_relax,0.054254
cpu_relax,0.054010
cpu_relax,0.043077
cpu_relax,0.051143
cpu_relax,0.043443
cpu_relax,0.045271
cpu_relax,0.041212
cpu_relax,0.043547
cpu_relax,0.055731
cpu_relax,0.045739
cpu_relax,0.046082
cpu_relax,0.033422
cpu_relax,0.042526
cpu_relax,0.043069
cpu_relax,0.038367
cpu_relax,0.045173
cpu_relax,0.041567
cpu_relax,0.045640
cpu_relax,0.045972
cpu_relax,0.037354
cpu_relax,0.041810
cpu_relax,0.045619
cpu_relax,0.054474
cpu_relax,0.047054
cpu_relax,0.039705
cpu_relax,0.048192
cpu_relax,0.058660
cpu_relax,0.052334
cpu_relax,0.049380
cpu_relax,0.050805
cpu_relax,0.056520
cpu_relax,0.053605
cpu_relax,0.049534
cpu_relax,0.053549
cpu_relax,0.036347
cpu_relax,0.032982
cpu_relax,0.046257
cpu_relax,0.045549
cpu_relax,0.040649
cpu_relax,0.051607
cpu_relax,0.030097
cpu_relax,0.040722
cpu_relax,0.041120
cpu_relax,0.031910
cpu_relax,0.056958
cpu_relax,0.034126
cpu_relax,0.040293
cpu_relax,0.052264
cpu_relax,0.050168
cpu_relax,0.036135
cpu_relax,0.050460
cpu_relax,0.047318
cpu_relax,0.063664
cpu_relax,0.048232
cpu_relax,0.043870
cpu_relax,0.038148
cpu_relax,0.039046
cpu_relax,0.038394
cpu_relax,0.055969
cpu_relax,0.045144
cpu_relax,0.049522
cpu_relax,0.057114
cpu_relax,0.026132
cpu_relax,0.055231
cpu_relax,0.045443
cpu_relax,0.048480
cpu_relax,0.038373
cpu_relax,0.038959
cpu_relax,0.048911
cpu_relax,0.064077
cpu_relax,0.053027
cpu_relax,0.055124
cpu_relax,0.043464
cpu_relax,0.040198
cpu_relax,0.038754
cpu_relax,0.041094
cpu_relax,0.028578
cpu_relax,0.039201
cpu_relax,0.040517
cpu_relax,0.043597
cpu_relax,0.046054
cpu_relax,0.047900
cpu_relax,0.044881
cpu_relax,0.040348
cpu_relax,0.029293
cpu_relax,0.040398
cpu_relax,0.037220
cpu_relax,0.048729
cpu_relax,0.052274
cpu_relax,0.052509
cpu_relax,0.051056
cpu_relax,0.043932
cpu_relax,0.040824
cpu_relax,0.039023
cpu_relax,0.032940
cpu_relax,0.052935
cpu_relax,0.043602
cpu_relax,0.035029
cpu_relax,0.038388
cpu_relax,0.038064
cpu_relax,0.045344
cpu_relax,0.053540
cpu_relax,0.042216
cpu_relax,0.026980
cpu_relax,0.043487
cpu_relax,0.043750
cpu_relax,0.043201
cpu_relax,0.039980
cpu_relax,0.046740
cpu_relax,0.045529
cpu_relax,0.044801
cpu_relax,0.048301
cpu_relax,0.041561
cpu_relax,0.041107
cpu_relax,0.056041
cpu_relax,0.049475
cpu_relax,0.051616
cpu_relax,0.054809
cpu_relax,0.049208
cpu_relax,0.052427
cpu_relax,0.032365
cpu_relax,0.046633
cpu_relax,0.043538
cpu_relax,0.058421
cpu_relax,0.052421
cpu_relax,0.039956
cpu_relax,0.047982
cpu_relax,0.046341
cpu_relax,0.048635
cpu_relax,0.036849
cpu_relax,0.047880
cpu_relax,0.043175
cpu_relax,0.047260
cpu_relax,0.039205
cpu_relax,0.040319
cpu_relax,0.054391
cpu_relax,0.036588
cpu_relax,0.037178
cpu_relax,0.044587
cpu_relax,0.038825
cpu_relax,0.037920
cpu_relax,0.045841
cpu_relax,0.032959
cpu_relax,0.036936
cpu_relax,0.061433
cpu_relax,0.048676
cpu_relax,0.039027
cpu_relax,0.048346
cpu_relax,0.049539
cpu_relax,0.052955
cpu_relax,0.043983
cpu_relax,0.052812
cpu_relax,0.028692
cpu_relax,0.036550
cpu_relax,0.046311
cpu_relax,0.047637
cpu_relax,0.037706
cpu_relax,0.047075
cpu_relax,0.040009
cpu_relax,0.042784
cpu_relax,0.053198
cpu_relax,0.052271
cpu_relax,0.037024
cpu_relax,0.036542
cpu_relax,0.041711
cpu_relax,0.044786
cpu_relax,0.039737
cpu_relax,0.053325
cpu_relax,0.047779
cpu_relax,0.048249
cpu_relax,0.034868
cpu_relax,0.054338
cpu_relax,0.022439
cpu_relax,0.051672
cpu_relax,0.052474
cpu_relax,0.041541
cpu_relax,0.055183
cpu_relax,0.044495
cpu_relax,0.045499
cpu_relax,0.047716
cpu_relax,0.070493
cpu_relax,0.055755
cpu_relax,0.050609
cpu_relax,0.037698
cpu_relax,0.046149
cpu_relax,0.038495
cpu_relax,0.051577
cpu_relax,0.046124
cpu_relax,0.036004
cpu_relax,0.045649
cpu_relax,0.038205
cpu_relax,0.046210
cpu_relax,0.038127
cpu_relax,0.045220
cpu_relax,0.051004
cpu_relax,0.044576
cpu_relax,0.041873
cpu_relax,0.046626
cpu_relax,0.050577
cpu_relax,0.036143
cpu_relax,0.047085
cpu_relax,0.055540
cpu_relax,0.049589
cpu_relax,0.045462
cpu_relax,0.050118
cpu_relax,0.048620
cpu_relax,0.051029
cpu_relax,0.028809
cpu_relax,0.032572
cpu_relax,0.053039
cpu_relax,0.032958
cpu_relax,0.048212
cpu_relax,0.042184
cpu_relax,0.037030
cpu_relax,0.047797
cpu_relax,0.046608
cpu_relax,0.061883
cpu_relax,0.040002
cpu_relax,0.056521
cpu_relax,0.047819
cpu_relax,0.039712
cpu_relax,0.051394
cpu_relax,0.049526
cpu_relax,0.045287
cpu_relax,0.047130
cpu_relax,0.040224
cpu_relax,0.038394
cpu_relax,0.051076
cpu_relax,0.043208
cpu_relax,0.044359
cpu_relax,0.047239
cpu_relax,0.047122
cpu_relax,0.033565
cpu_relax,0.055290
cpu_relax,0.045969
cpu_relax,0.043379
cpu_relax,0.048447
cpu_relax,0.046892
cpu_relax,0.051137
cpu_relax,0.049304
cpu_relax,0.050743
cpu_relax,0.055808
cpu_relax,0.052069
cpu_relax,0.043716
cpu_relax,0.036017
cpu_relax,0.058342
cpu_relax,0.043098
cpu_relax,0.041215
cpu_relax,0.031106
cpu_relax,0.047708
cpu_relax,0.046191
cpu_relax,0.032879
cpu_relax,0.048626
cpu_relax,0.041014
cpu_relax,0.066523
cpu_relax,0.040445
cpu_relax,0.041518
cpu_relax,0.038002
cpu_relax,0.055223
cpu_relax,0.042018
cpu_relax,0.039201
cpu_relax,0.050656
cpu_relax,0.033957
cpu_relax,0.050001
cpu_relax,0.059251
cpu_relax,0.049533
cpu_relax,0.050103
cpu_relax,0.051960
cpu_relax,0.058678
cpu_relax,0.054679
cpu_relax,0.048517
cpu_relax,0.052231
cpu_relax,0.037913
cpu_relax,0.051210
cpu_relax,0.036956
cpu_relax,0.042064
cpu_relax,0.020340
cpu_relax,0.048211
cpu_relax,0.039849
cpu_relax,0.053889
cpu_relax,0.048122
cpu_relax,0.053993
cpu_relax,0.036331
cpu_relax,0.053307
cpu_relax,0.061847
cpu_relax,0.051113
cpu_relax,0.051323
cpu_relax,0.046357
cpu_relax,0.040803
cpu_relax,0.051090
cpu_relax,0.032951
cpu_relax,0.041658
cpu_relax,0.030832
cpu_relax,0.039371
cpu_relax,0.050136
cpu_relax,0.049043
cpu_relax,0.045407
cpu_relax,0.046363
cpu_relax,0.029913
cpu_relax,0.042020
cpu_relax,0.039549
cpu_relax,0.039728
cpu_relax,0.049797
cpu_relax,0.038116
cpu_relax,0.040163
cpu_relax,0.028303
cpu_relax,0.042647
cpu_relax,0.036297
cpu_relax,0.045634
cpu_relax,0.037391
cpu_relax,0.045836
cpu_relax,0.043843
cpu_relax,0.058376
cpu_relax,0.048978
cpu_relax,0.030283
cpu_relax,0.034881
cpu_relax,0.045442
cpu_relax,0.037561
cpu_relax,0.021253
cpu_relax,0.055796
cpu_relax,0.050762
cpu_relax,0.049168
cpu_relax,0.040141
cpu_relax,0.048421
cpu_relax,0.039365
cpu_relax,0.046639
cpu_relax,0.037635
cpu_relax,0.057130
cpu_relax,0.032438
cpu_relax,0.054858
cpu_relax,0.045311
cpu_relax,0.041084
cpu_relax,0.046336
cpu_relax,0.050867
cpu_relax,0.055934
cpu_relax,0.047505
cpu_relax,0.037874
cpu_relax,0.045445
cpu_relax,0.059534
cpu_relax,0.055781
cpu_relax,0.052270
cpu_relax,0.051365
cpu_relax,0.050596
cpu_relax,0.054270
cpu_relax,0.041347
cpu_relax,0.034159
cpu_relax,0.045552
cpu_relax,0.038459
cpu_relax,0.036560
cpu_relax,0.039238
cpu_relax,0.064883
cpu_relax,0.046089
cpu_relax,0.047895
cpu_relax,0.035221
cpu_relax,0.030250
cpu_relax,0.038448
cpu_relax,0.056506
cpu_relax,0.047674
cpu_relax,0.049789
cpu_relax,0.050909
cpu_relax,0.040269
cpu_relax,0.056104
cpu_relax,0.039938
cpu_relax,0.056250
cpu_relax,0.048538
cpu_relax,0.030688
cpu_relax,0.039016
cpu_relax,0.030720
cpu_relax,0.054306
cpu_relax,0.044802
cpu_relax,0.027173
cpu_relax,0.048006
cpu_relax,0.040703
cpu_relax,0.033130
cpu_relax,0.058424
cpu_relax,0.045858
cpu_relax,0.042653
cpu_relax,0.041805
cpu_relax,0.032894
cpu_relax,0.034564
cpu_relax,0.055279
cpu_relax,0.041209
cpu_relax,0.045177
cpu_relax,0.028645
cpu_relax,0.034455
cpu_relax,0.049879
cpu_relax,0.048022
cpu_relax,0.059027
cpu_relax,0.055744
cpu_relax,0.043154
cpu_relax,0.048784
cpu_relax,0.042467
cpu_relax,0.061438
cpu_relax,0.054192
cpu_relax,0.046357
cpu_relax,0.046603
cpu_relax,0.056559
cpu_relax,0.049637
cpu_relax,0.057469
cpu_relax,0.027451
cpu_relax,0.048690
cpu_relax,0.040877
cpu_relax,0.059051
cpu_relax,0.057371
cpu_relax,0.045263
cpu_relax,0.057285
cpu_relax,0.059265
cpu_relax,0.045595
cpu_relax,0.064775
cpu_relax,0.044749
cpu_relax,0.043284
cpu_relax,0.051927
cpu_relax,0.042170
cpu_relax,0.045683
cpu_relax,0.056275
cpu_relax,0.045154
cpu_relax,0.031440
cpu_relax,0.047939
cpu_relax,0.039430
cpu_relax,0.051922
cpu_relax,0.050570
cpu_relax,0.056771
cpu_relax,0.052260
cpu_relax,0.053722
cpu_relax,0.039647
cpu_relax,0.051432
cpu_relax,0.060748
cpu_relax,0.039491
cpu_relax,0.059398
cpu_relax,0.040605
cpu_relax,0.038184
cpu_relax,0.047370
cpu_relax,0.050727
cpu_relax,0.052294
cpu_relax,0.037306
cpu_relax,0.048476
cpu_relax,0.039516
cpu_relax,0.033089
cpu_relax,0.037570
cpu_relax,0.038993
cpu_relax,0.049173
cpu_relax,0.054218
cpu_relax,0.033214
cpu_relax,0.047816
cpu_relax,0.035586
cpu_relax,0.050033
cpu_relax,0.040018
cpu_relax,0.036589
cpu_relax,0.051397
cpu_relax,0.040305
cpu_relax,0.042472
cpu_relax,0.027240
cpu_relax,0.052572
cpu_relax,0.051567
cpu_relax,0.045044
cpu_relax,0.032779
cpu_relax,0.054675
cpu_relax,0.039670
cpu_relax,0.041373
cpu_relax,0.063496
cpu_relax,0.039371
cpu_relax,0.050938
cpu_relax,0.049497
cpu_relax,0.048121
cpu_relax,0.047256
cpu_relax,0.048011
cpu_relax,0.047176
cpu_relax,0.044585
cpu_relax,0.057090
cpu_relax,0.034499
cpu_relax,0.053172
cpu_relax,0.051579
cpu_relax,0.050587
cpu_relax,0.053936
cpu_relax,0.044259
cpu_relax,0.030048
cpu_relax,0.044422
cpu_relax,0.037070
cpu_relax,0.039145
cpu_relax,0.035061
cpu_relax,0.041181
cpu_relax,0.040227
cpu_relax,0.025979
cpu_relax,0.050602
cpu_relax,0.062763
cpu_relax,0.049850
cpu_relax,0.043377
cpu_relax,0.044562
cpu_relax,0.041632
cpu_relax,0.045720
cpu_relax,0.044704
cpu_relax,0.038272
cpu_relax,0.058463
cpu_relax,0.033103
cpu_relax,0.050747
cpu_relax,0.044190
cpu_relax,0.060207
cpu_relax,0.047727
cpu_relax,0.042121
cpu_relax,0.043018
cpu_relax,0.045319
cpu_relax,0.035858
cpu_relax,0.038865
cpu_relax,0.030720
cpu_relax,0.037616
cpu_relax,0.045751
cpu_relax,0.047401
cpu_relax,0.029165
cpu_relax,0.043902
cpu_relax,0.049507
cpu_relax,0.043697
cpu_relax,0.039930
cpu_relax,0.041703
cpu_relax,0.040674
cpu_relax,0.039906
cpu_relax,0.046391
cpu_relax,0.063462
cpu_relax,0.039050
cpu_relax,0.042455
cpu_relax,0.044586
cpu_relax,0.039501
cpu_relax,0.053786
cpu_relax,0.026033
cpu_relax,0.040752
cpu_relax,0.051547
cpu_relax,0.042647
cpu_relax,0.038433
cpu_relax,0.048526
cpu_relax,0.052251
cpu_relax,0.046685
cpu_relax,0.038590
cpu_relax,0.048650
cpu_relax,0.041784
cpu_relax,0.050961
cpu_relax,0.056866
cpu_relax,0.024155
cpu_relax,0.045889
cpu_relax,0.031114
cpu_relax,0.064534
cpu_relax,0.041255
cpu_relax,0.050971
cpu_relax,0.044717
cpu_relax,0.038575
cpu_relax,0.037624
cpu_relax,0.057685
cpu_relax,0.052648
cpu_relax,0.060549
cpu_relax,0.045444
cpu_relax,0.047303
cpu_relax,0.042862
cpu_relax,0.042703
cpu_relax,0.036665
cpu_relax,0.045672
cpu_relax,0.038686
cpu_relax,0.048535
cpu_relax,0.046360
cpu_relax,0.047301
cpu_relax,0.058401
cpu_relax,0.044698
cpu_relax,0.051054
cpu_relax,0.061412
cpu_relax,0.055453
cpu_relax,0.054225
cpu_relax,0.042546
cpu_relax,0.046837
cpu_relax,0.034454
cpu_relax,0.048991
cpu_relax,0.047196
cpu_relax,0.045187
cpu_relax,0.053218
cpu_relax,0.035338
cpu_relax,0.058079
cpu_relax,0.052214
cpu_relax,0.044435
cpu_relax,0.043810
cpu_relax,0.048845
cpu_relax,0.057167
cpu_relax,0.045813
cpu_relax,0.046152
cpu_relax,0.045145
cpu_relax,0.059256
cpu_relax,0.042049
cpu_relax,0.044764
cpu_relax,0.056707
cpu_relax,0.046176
cpu_relax,0.054096
cpu_relax,0.037710
cpu_relax,0.043358
cpu_relax,0.056875
cpu_relax,0.039589
cpu_relax,0.043790
cpu_relax,0.047053
cpu_relax,0.037087
cpu_relax,0.041690
cpu_relax,0.045901
cpu_relax,0.045373
cpu_relax,0.055243
cpu_relax,0.057332
cpu_relax,0.038151
cpu_relax,0.045890
cpu_relax,0.050394
cpu_relax,0.057131
cpu_relax,0.050748
cpu_relax,0.047327
cpu_relax,0.050332
cpu_relax,0.050390
cpu_relax,0.037578
cpu_relax,0.046542
cpu_relax,0.056673
cpu_relax,0.043341
cpu_relax,0.046036
cpu_relax,0.043060
cpu_relax,0.026489
cpu_relax,0.045165
cpu_relax,0.047414
cpu_relax,0.040900
cpu_relax,0.035763
cpu_relax,0.037955
cpu_relax,0.051114
cpu_relax,0.060780
cpu_relax,0.056059
cpu_relax,0.034245
cpu_relax,0.051837
cpu_relax,0.039695
cpu_relax,0.040342
cpu_relax,0.041304
cpu_relax,0.050649
cpu_relax,0.052674
cpu_relax,0.044216
cpu_relax,0.044351
cpu_relax,0.048714
cpu_relax,0.049544
cpu_relax,0.054410
cpu_relax,0.034725
cpu_relax,0.045160
cpu_relax,0.036456
cpu_relax,0.044592
cpu_relax,0.043191
cpu_relax,0.044626
cpu_relax,0.038602
cpu_relax,0.033102
cpu_relax,0.028244
cpu_relax,0.043951
cpu_relax,0.041552
cpu_relax,0.039592
cpu_relax,0.055580
cpu_relax,0.038124
cpu_relax,0.056335
cpu_relax,0.057991
cpu_relax,0.029393
cpu_relax,0.045739
cpu_relax,0.041802
cpu_relax,0.021706
cpu_relax,0.033443
cpu_relax,0.051199
cpu_relax,0.061154
cpu_relax,0.052221
cpu_relax,0.047589
cpu_relax,0.044829
cpu_relax,0.058461
cpu_relax,0.062186
cpu_relax,0.040305
cpu_relax,0.029000
cpu_relax,0.028215
cpu_relax,0.055575
cpu_relax,0.044624
cpu_relax,0.046466
cpu_relax,0.030675
cpu_relax,0.038974
cpu_relax,0.042636
cpu_relax,0.046663
cpu_relax,0.041811
cpu_relax,0.036701
cpu_relax,0.038723
cpu_relax,0.054667
cpu_relax,0.046958
cpu_relax,0.049897
cpu_relax,0.037809
cpu_relax,0.021369
cpu_relax,0.040815
cpu_relax,0.038067
cpu_relax,0.047792
cpu_relax,0.071286
cpu_relax,0.050561
cpu_relax,0.066888
cpu_relax,0.049550
cpu_relax,0.039961
cpu_relax,0.047783
cpu_relax,0.059245
cpu_relax,0.059637
cpu_relax,0.040397
cpu_relax,0.047025
cpu_relax,0.033566
cpu_relax,0.051597
cpu_relax,0.057427
cpu_relax,0.045318
cpu_relax,0.039661
cpu_relax,0.047881
cpu_relax,0.048340
cpu_relax,0.045649
cpu_relax,0.046430
cpu_relax,0.043609
cpu_relax,0.052968
cpu_relax,0.050890
cpu_relax,0.037135
cpu_relax,0.036915
cpu_relax,0.042965
cpu_relax,0.050895
cpu_relax,0.046184
cpu_relax,0.039855
cpu_relax,0.047092
cpu_relax,0.042354
cpu_relax,0.052044
cpu_relax,0.047664
cpu_relax,0.042478
cpu_relax,0.046852
cpu_relax,0.055520
cpu_relax,0.040443
cpu_relax,0.048221
cpu_relax,0.044436
cpu_relax,0.048416
cpu_relax,0.039763
cpu_relax,0.045883
cpu_relax,0.053863
cpu_relax,0.037504
cpu_relax,0.034365
cpu_relax,0.034668
cpu_relax,0.035635
cpu_relax,0.049763
cpu_relax,0.033753
cpu_relax,0.042617
cpu_relax,0.049946
cpu_relax,0.048333
cpu_relax,0.041916
cpu_relax,0.046527
cpu_relax,0.045857
cpu_relax,0.043206
cpu_relax,0.043313
cpu_relax,0.062883
cpu_relax,0.051474
cpu_relax,0.064845
cpu_relax,0.041024
cpu_relax,0.044320
cpu_relax,0.034343
cpu_relax,0.038523
cpu_relax,0.060215
cpu_relax,0.040824
cpu_relax,0.060354
cpu_relax,0.035053
cpu_relax,0.036572
cpu_relax,0.042270
cpu_relax,0.044490
cpu_relax,0.052385
cpu_relax,0.048606
cpu_relax,0.041669
cpu_relax,0.043933
cpu_relax,0.042447
cpu_relax,0.037683
cpu_relax,0.037896
cpu_relax,0.053223
cpu_relax,0.030375
cpu_relax,0.057939
cpu_relax,0.042256
cpu_relax,0.038820
cpu_relax,0.050918
cpu_relax,0.056882
cpu_relax,0.053941
cpu_relax,0.049015
cpu_relax,0.053695
cpu_relax,0.031268
cpu_relax,0.040825
cpu_relax,0.037711
cpu_relax,0.054797
cpu_relax,0.041932
cpu_relax,0.051763
cpu_relax,0.049287
cpu_relax,0.038102
cpu_relax,0.040304
cpu_relax,0.055351
cpu_relax,0.038796
cpu_relax,0.045999
cpu_relax,0.038740
cpu_relax,0.042488
cpu_relax,0.044631
cpu_relax,0.038737
cpu_relax,0.037316
cpu_relax,0.047290
cpu_relax,0.038242
cpu_relax,0.038515
cpu_relax,0.037488
cpu_relax,0.044377
cpu_relax,0.052550
cpu_relax,0.057052
cpu_relax,0.039193
cpu_relax,0.062202
cpu_relax,0.036962
cpu_relax,0.053668
cpu_relax,0.039226
cpu_relax,0.038033
cpu_relax,0.039042
cpu_relax,0.044580
cpu_relax,0.049640
cpu_relax,0.050359
cpu_relax,0.037448
cpu_relax,0.037083
cpu_relax,0.037667
cpu_relax,0.044109
cpu_relax,0.043319
cpu_relax,0.037399
cpu_relax,0.047157
cpu_relax,0.063101
cpu_relax,0.040962
cpu_relax,0.041532
cpu_relax,0.049477
cpu_relax,0.040529
cpu_relax,0.050352
cpu_relax,0.039252
cpu_relax,0.059657
cpu_relax,0.047758
cpu_relax,0.040040
cpu_relax,0.040290
cpu_relax,0.040890
cpu_relax,0.055982
cpu_relax,0.034850
cpu_relax,0.039656
cpu_relax,0.040507
cpu_relax,0.044874
cpu_relax,0.042831
cpu_relax,0.033070
cpu_relax,0.041801
cpu_relax,0.044204
cpu_relax,0.039975
cpu_relax,0.050494
cpu_relax,0.052355
cpu_relax,0.044373
cpu_relax,0.046844
cpu_relax,0.027712
cpu_relax,0.041631
cpu_relax,0.053039
cpu_relax,0.041613
cpu_relax,0.039102
cpu_relax,0.063222
cpu_relax,0.059553
cpu_relax,0.048741
cpu_relax,0.054111
cpu_relax,0.027193
cpu_relax,0.038700
cpu_relax,0.041240
cpu_relax,0.043112
cpu_relax,0.041080
cpu_relax,0.024600
cpu_relax,0.048088
cpu_relax,0.049349
cpu_relax,0.057815
cpu_relax,0.038694
cpu_relax,0.038039
cpu_relax,0.023560
cpu_relax,0.042651
cpu_relax,0.052209
cpu_relax,0.040106
cpu_relax,0.062148
cpu_relax,0.042947
cpu_relax,0.046176
cpu_relax,0.034095
